userID, artistID,#plays
154714,416891,168
154714,430319,1669
154714,434490,111
154714,473976,342
154714,535720,118
154714,599552,671
154714,599920,473
154714,613219,126
154714,665604,118
154714,684317,21540
154714,684514,107
154714,751834,691
154714,761997,94
154714,772926,1421
154714,774348,192
154714,777778,217
154714,787675,584
154714,791862,530
154714,807530,116
154714,807942,624
154714,812871,218
154714,864301,105
154714,891615,126
154714,894038,106
154714,895320,197
154714,898623,430
154714,905863,135
154714,914266,420
154714,924332,562
154714,961220,371
154714,986956,1682
154714,990353,853
154714,999690,801
154832,40963,19
154832,41707,272
154832,57255,31
154832,62461,58
154832,78099,17
154832,118289,61
154832,125038,15
154832,129376,11
154832,196976,15
154832,200009,27
154832,212976,29
154832,226297,14
154832,233646,12
154832,270994,19
154832,320820,34
154832,334554,29
154832,371664,254
154832,374572,39
154832,377676,13
154832,380820,14
154832,390392,25
154832,407090,13
154832,422812,34
154832,461652,99
154832,466618,13
154832,483790,14
154832,516912,52
154832,520007,44
154832,532543,13
154832,534352,87
154832,542807,22
154832,573580,15
154832,658338,32
154832,679456,29
154832,694866,15
154832,700259,12
154832,718822,17
154832,729238,38
154832,753800,13
154832,767217,33
154832,768899,60
154832,772487,41
154832,772602,67
154832,785196,55
154832,794718,29
154832,812449,37
154832,857357,14
154832,864301,25
154832,963498,24
154832,989801,15
155431,12960,4237
155431,122993,1847
155431,130947,676
155431,197395,558
155431,247597,407
155431,261151,881
155431,262624,569
155431,282435,481
155431,293358,988
155431,297397,1683
155431,320991,887
155431,324640,495
155431,325532,1944
155431,339181,438
155431,340661,437
155431,351388,1061
155431,377610,1481
155431,396206,448
155431,413858,433
155431,452897,1833
155431,456691,514
155431,471121,452
155431,515834,392
155431,533609,3627
155431,563655,691
155431,576901,518
155431,600392,1186
155431,621876,575
155431,626176,467
155431,635511,1135
155431,638467,3127
155431,670634,558
155431,706679,411
155431,724333,478
155431,745541,651
155431,794660,562
155431,823214,2312
155431,824539,356
155431,848800,1205
155431,883329,722
155431,905623,499
155431,912083,392
155448,38738,164
155448,53315,197
155448,106389,125
155448,115605,134
155448,120905,217
155448,132127,197
155448,134027,160
155448,201817,404
155448,211626,244
155448,248581,140
155448,262375,348
155448,317554,310
155448,319444,184
155448,347856,132
155448,348441,136
155448,357432,124
155448,366172,124
155448,370362,135
155448,377710,222
155448,396206,142
155448,404389,139
155448,421546,214
155448,436105,1556
155448,456691,275
155448,465858,499
155448,475764,156
155448,487908,136
155448,543696,163
155448,550670,203
155448,566254,163
155448,584280,371
155448,595518,387
155448,600392,170
155448,601564,154
155448,665604,293
155448,671844,286
155448,689582,336
155448,692183,342
155448,700700,150
155448,804880,210
155448,811548,216
155448,879025,186
155448,890020,203
155448,967382,177
155448,990353,307
155813,63423,514
155813,71135,460
155813,108355,1129
155813,117841,426
155813,139121,1205
155813,153762,581
155813,169306,642
155813,201345,434
155813,205688,943
155813,236737,1837
155813,250334,581
155813,333383,2184
155813,353636,960
155813,357595,525
155813,373218,9942
155813,375660,721
155813,376550,4206
155813,381685,1266
155813,412289,665
155813,462722,1680
155813,465858,681
155813,483688,620
155813,489850,437
155813,520676,707
155813,564119,968
155813,605014,550
155813,639470,664
155813,648005,1392
155813,653687,903
155813,657402,600
155813,686778,3158
155813,690834,2730
155813,771705,669
155813,775156,3510
155813,784942,618
155813,785470,494
155813,789405,2355
155813,816753,3825
155813,844589,2201
155813,845482,751
155813,888399,1551
155813,907215,711
155813,916809,1005
155813,929926,474
155813,954652,2790
155813,989473,1489
156978,989,562
156978,5108,566
156978,8246,295
156978,53467,1109
156978,56489,283
156978,75866,433
156978,80556,439
156978,89120,611
156978,95821,481
156978,106056,617
156978,107124,509
156978,107610,645
156978,108817,2192
156978,175044,380
156978,238653,401
156978,243534,827
156978,251233,328
156978,266969,2998
156978,290058,1341
156978,309152,1318
156978,325505,405
156978,342404,773
156978,374792,1176
156978,376177,296
156978,405304,450
156978,417825,380
156978,450959,346
156978,465858,450
156978,483688,1766
156978,501026,816
156978,520007,297
156978,553498,411
156978,565452,383
156978,599315,320
156978,604349,538
156978,643452,514
156978,657623,404
156978,698936,446
156978,745681,286
156978,747602,349
156978,750113,347
156978,776436,302
156978,795385,434
156978,802563,837
156978,810282,502
156978,811299,384
156978,837790,360
156978,878826,414
156978,886803,311
156978,998029,1879
157559,20055,533
157559,38738,535
157559,62166,396
157559,79564,1470
157559,91249,921
157559,168316,771
157559,179366,3084
157559,193033,372
157559,220410,640
157559,262375,389
157559,317921,1656
157559,322575,935
157559,353581,1565
157559,357432,1814
157559,377140,562
157559,390419,1329
157559,408570,980
157559,459951,586
157559,465858,422
157559,474318,631
157559,487908,1101
157559,511099,516
157559,516912,1370
157559,543673,816
157559,550917,388
157559,558266,641
157559,595518,738
157559,599552,597
157559,601564,759
157559,616500,3020
157559,623711,361
157559,624820,959
157559,635419,433
157559,641269,467
157559,671844,5681
157559,778289,695
157559,816753,422
157559,834842,401
157559,857357,545
157559,868345,1061
157559,882969,374
157559,897611,577
157559,964615,1157
157559,979607,969
157849,64008,62
157849,83300,63
157849,86626,74
157849,105241,66
157849,123744,77
157849,126901,67
157849,138108,76
157849,147302,67
157849,149372,79
157849,151863,183
157849,174692,104
157849,201557,72
157849,214862,70
157849,214904,62
157849,222831,170
157849,248173,74
157849,260810,72
157849,288368,93
157849,326235,152
157849,402863,365
157849,421008,96
157849,442524,79
157849,458680,84
157849,459777,63
157849,493147,244
157849,523257,115
157849,525041,110
157849,553716,79
157849,586274,120
157849,618271,64
157849,648190,342
157849,662976,64
157849,665534,110
157849,710298,78
157849,713963,94
157849,717940,87
157849,727620,168
157849,794543,84
157849,835216,72
157849,884621,146
157849,892846,83
157849,899553,100
157849,922496,70
157849,937492,74
157849,977784,83
157849,987648,134
157906,10905,326
157906,34924,117
157906,56739,208
157906,78910,278
157906,187813,114
157906,188220,231
157906,201345,240
157906,234068,227
157906,289022,246
157906,291028,226
157906,328981,266
157906,340920,836
157906,341419,194
157906,348020,565
157906,371664,289
157906,377676,184
157906,382937,271
157906,390392,1650
157906,483790,271
157906,494696,517
157906,505712,320
157906,514598,111
157906,552526,172
157906,578208,233
157906,596065,113
157906,596297,229
157906,596763,114
157906,602293,247
157906,602652,149
157906,751834,640
157906,791862,134
157906,847491,113
157906,864301,264
157906,866207,317
157906,878440,392
157906,890513,193
157906,892571,236
157906,924332,128
157906,930412,514
157906,937312,125
157906,937818,333
157906,948855,127
157906,964909,134
157906,968172,120
157906,986956,8222
158599,31115,131
158599,51760,335
158599,66543,217
158599,72681,193
158599,74440,135
158599,97642,164
158599,102141,115
158599,121976,110
158599,152886,141
158599,165882,136
158599,167349,150
158599,194647,114
158599,194998,256
158599,220659,124
158599,224263,108
158599,231188,359
158599,254308,300
158599,282641,180
158599,306119,110
158599,307846,143
158599,386919,163
158599,393680,160
158599,433133,119
158599,459146,124
158599,479619,109
158599,486795,169
158599,533448,140
158599,596355,347
158599,646974,111
158599,694102,297
158599,709862,155
158599,760388,127
158599,765483,144
158599,816814,279
158599,819277,217
158599,840642,387
158599,867625,222
158599,890020,300
158599,892767,159
158599,926478,125
158599,942160,105
158599,942176,241
158599,967242,113
158599,983013,129
158599,990360,113
159906,20347,148
159906,20745,148
159906,32050,171
159906,85370,215
159906,104431,109
159906,130947,418
159906,142092,151
159906,156569,188
159906,174922,109
159906,186713,445
159906,191894,142
159906,260164,189
159906,306839,385
159906,333942,137
159906,339181,198
159906,391455,406
159906,404102,326
159906,411306,807
159906,421023,156
159906,438929,277
159906,514470,154
159906,533206,109
159906,533609,283
159906,541120,151
159906,601094,189
159906,619263,518
159906,638467,109
159906,679456,118
159906,683391,145
159906,706679,2130
159906,732209,320
159906,797778,557
159906,866849,114
159906,871307,265
159906,877481,513
159906,900329,686
159906,902327,318
159906,959082,241
159906,999066,249
160199,150,398
160199,989,876
160199,20375,473
160199,53202,423
160199,72178,197
160199,108355,306
160199,134924,830
160199,166484,588
160199,239805,360
160199,267422,1189
160199,268082,1436
160199,346509,241
160199,353636,419
160199,388395,219
160199,419839,258
160199,420121,236
160199,421546,248
160199,475764,186
160199,477958,339
160199,482800,1843
160199,483688,4205
160199,487908,305
160199,501843,182
160199,520676,487
160199,580751,244
160199,598896,284
160199,605014,215
160199,653687,227
160199,682249,1966
160199,698936,198
160199,722619,287
160199,741791,342
160199,764556,713
160199,785470,348
160199,791681,300
160199,807593,266
160199,825792,189
160199,833525,254
160199,933238,244
160199,999158,2305
160451,24133,687
160451,44659,516
160451,50609,3295
160451,64587,1228
160451,105201,594
160451,108262,654
160451,116434,2166
160451,139814,1333
160451,141198,437
160451,186553,986
160451,191154,528
160451,201301,429
160451,203899,720
160451,290071,488
160451,311157,773
160451,340920,454
160451,345711,3900
160451,350043,3199
160451,376807,1140
160451,433469,889
160451,439304,1622
160451,450213,522
160451,455794,865
160451,506632,9186
160451,513197,455
160451,560298,429
160451,577241,2341
160451,588863,694
160451,621460,553
160451,634915,1306
160451,684317,631
160451,724109,558
160451,730634,1227
160451,731632,470
160451,759681,866
160451,777075,573
160451,783670,1647
160451,791642,1079
160451,812449,742
160451,920694,21711
160451,946006,1083
160451,948855,456
160451,969677,651
160451,986834,1492
160531,59223,30
160531,85088,28
160531,96234,51
160531,96818,137
160531,130107,53
160531,142195,33
160531,201345,838
160531,232504,37
160531,234068,50
160531,235524,36
160531,240545,142
160531,289022,44
160531,312579,31
160531,340920,111
160531,341419,33
160531,350043,2560
160531,374572,64
160531,375660,241
160531,382937,4383
160531,390392,430
160531,392287,60
160531,412039,38
160531,479619,33
160531,494696,35
160531,505712,33
160531,558266,165
160531,578208,168
160531,596297,84
160531,663252,29
160531,684317,33
160531,707607,41
160531,751834,238
160531,777447,47
160531,811770,59
160531,856636,182
160531,860887,26
160531,864301,63
160531,890513,64
160531,924332,310
160531,930412,64
160531,937312,67
160531,937818,72
160531,943320,34
160531,946579,29
160531,979807,45
160531,986956,65
160817,96234,74
160817,98281,117
160817,106056,106
160817,124147,79
160817,132630,97
160817,213686,148
160817,235524,107
160817,245650,1002
160817,330243,153
160817,347856,89
160817,370362,112
160817,384358,148
160817,410395,129
160817,449985,107
160817,455820,218
160817,459951,1638
160817,461488,143
160817,470883,79
160817,489328,144
160817,511147,107
160817,517903,260
160817,520007,63
160817,538980,119
160817,543696,130
160817,566254,1465
160817,610392,63
160817,662756,112
160817,682421,113
160817,689582,96
160817,698936,67
160817,707812,112
160817,709862,129
160817,713056,152
160817,727962,122
160817,730762,66
160817,745681,119
160817,757497,66
160817,765746,78
160817,791681,72
160817,805906,331
160817,807064,386
160817,852818,89
160817,876611,115
160817,890020,149
160817,921965,79
160817,966398,127
161042,27645,178
161042,29386,96
161042,80347,125
161042,81270,65
161042,116569,175
161042,147928,100
161042,201898,116
161042,261428,440
161042,263689,362
161042,285646,381
161042,290960,296
161042,328068,62
161042,340920,584
161042,370520,111
161042,376299,57
161042,390392,707
161042,390955,60
161042,438096,148
161042,440524,287
161042,441153,58
161042,538737,122
161042,555860,239
161042,564804,85
161042,568071,170
161042,577912,114
161042,627285,74
161042,670930,63
161042,673037,91
161042,676588,60
161042,684317,278
161042,705886,168
161042,730155,804
161042,785995,101
161042,791862,5849
161042,795410,71
161042,795541,73
161042,825348,207
161042,849673,359
161042,850112,151
161042,856636,255
161042,990353,128
162306,5174,417
162306,64032,406
162306,107350,486
162306,112419,1079
162306,132025,943
162306,144033,243
162306,152334,230
162306,160971,322
162306,170274,372
162306,176775,226
162306,206543,554
162306,211590,350
162306,276138,359
162306,306132,231
162306,377710,386
162306,378330,217
162306,404389,431
162306,407310,213
162306,429635,356
162306,480226,947
162306,488193,231
162306,532822,206
162306,538688,409
162306,539390,834
162306,542682,1188
162306,543696,1394
162306,544583,291
162306,547951,242
162306,559298,231
162306,566254,223
162306,617788,225
162306,627052,354
162306,663692,277
162306,679456,364
162306,696054,798
162306,740923,936
162306,765879,2965
162306,779605,410
162306,780093,211
162306,798484,316
162306,801198,294
162306,807064,719
162306,815286,277
162306,815847,538
162306,834530,988
162306,836797,355
162306,928795,259
162306,939708,503
162330,38407,1283
162330,47313,187
162330,49424,84
162330,64032,86
162330,130947,174
162330,176086,178
162330,182626,157
162330,200991,377
162330,215183,87
162330,220659,91
162330,261650,119
162330,282641,64
162330,327240,68
162330,339181,104
162330,357504,95
162330,393906,107
162330,431890,223
162330,441952,85
162330,447345,150
162330,482112,558
162330,522716,88
162330,543696,564
162330,599674,73
162330,620904,81
162330,651791,64
162330,660637,159
162330,706679,135
162330,707812,1761
162330,709862,418
162330,717529,76
162330,718289,64
162330,718950,81
162330,732209,164
162330,745541,120
162330,805318,175
162330,816814,298
162330,850104,267
162330,855873,66
162330,871297,313
162330,878826,1227
162330,883541,608
162330,884938,147
162330,890020,139
162330,944806,60
162330,952643,80
162715,989,110
162715,1800,75
162715,10369,84
162715,16326,44
162715,36006,47
162715,45981,683
162715,78198,81
162715,122262,200
162715,139121,37
162715,171222,64
162715,191894,58
162715,263689,45
162715,318470,70
162715,333851,42
162715,338734,169
162715,347873,127
162715,350043,46
162715,353581,36
162715,357595,102
162715,390392,427
162715,412289,301
162715,422763,276
162715,455820,70
162715,462202,88
162715,465858,555
162715,474318,258
162715,475764,124
162715,505712,42
162715,520007,47
162715,532992,53
162715,542205,79
162715,546334,55
162715,569509,42
162715,578208,75
162715,595518,207
162715,641269,38
162715,653853,42
162715,684317,55
162715,772546,74
162715,791862,523
162715,793515,188
162715,867625,109
162715,882064,72
162715,895320,68
162715,986956,66
163647,14663,1047
163647,16569,893
163647,20769,1629
163647,41707,3817
163647,146257,747
163647,168471,2324
163647,188220,1136
163647,213632,2214
163647,215479,790
163647,229523,4190
163647,250736,750
163647,263689,2074
163647,322645,842
163647,341419,16305
163647,361173,9453
163647,375660,786
163647,431458,3161
163647,527525,3465
163647,577241,876
163647,586325,2434
163647,599552,817
163647,601564,2252
163647,627415,1278
163647,630240,1589
163647,635302,1977
163647,641269,2441
163647,661340,1114
163647,675783,7463
163647,683734,840
163647,689787,1045
163647,736530,803
163647,744883,780
163647,764016,17310
163647,789306,1004
163647,860887,845
163647,866207,719
163647,874492,1041
163647,878440,690
163647,911765,1087
163647,931969,1596
163647,936367,1712
163647,943320,1334
163647,968177,1042
163647,998835,6969
163796,17794,1533
163796,38407,942
163796,64430,854
163796,117240,753
163796,152886,626
163796,194647,1178
163796,200991,628
163796,213686,976
163796,220659,1720
163796,223756,685
163796,257793,1518
163796,279772,1313
163796,282641,1672
163796,361066,1603
163796,404389,1406
163796,423467,1549
163796,431890,1572
163796,447345,573
163796,449985,5694
163796,473976,2627
163796,478293,2723
163796,479619,2724
163796,485635,1615
163796,519726,822
163796,593477,1114
163796,621937,523
163796,684317,1659
163796,709862,2146
163796,732209,1066
163796,732876,621
163796,750631,1104
163796,765879,929
163796,784341,502
163796,802774,951
163796,816814,2550
163796,819277,723
163796,840642,541
163796,850104,807
163796,871307,972
163796,898623,2123
163796,908636,2577
163796,913809,740
163796,933628,632
163796,979791,890
164135,5574,31
164135,61036,15
164135,72990,3
164135,102407,38
164135,130107,6
164135,138542,6
164135,140611,27
164135,222567,3
164135,222793,31
164135,273147,1
164135,276204,6
164135,301146,1
164135,318131,114
164135,334554,3
164135,354754,1
164135,382937,5
164135,397791,5
164135,398056,348
164135,417741,5
164135,427292,1
164135,473597,33
164135,477128,1
164135,479619,1
164135,569904,140
164135,578208,5
164135,585487,1
164135,588618,31
164135,598410,2
164135,640643,1
164135,647731,1
164135,690834,4
164135,722053,8
164135,732842,1
164135,743578,31
164135,743810,1
164135,770157,1
164135,810804,1
164135,833549,9
164135,905079,1
164135,905373,1
164135,906511,1
164135,913032,21
164135,964581,1
164135,967819,1
165064,12960,626
165064,16924,691
165064,22240,593
165064,77755,347
165064,77948,430
165064,90139,1097
165064,115605,399
165064,186414,303
165064,197395,611
165064,211763,417
165064,231968,310
165064,261394,427
165064,292507,415
165064,297348,370
165064,297397,459
165064,316587,405
165064,325532,324
165064,339181,367
165064,371227,438
165064,377610,688
165064,391455,529
165064,456691,350
165064,471121,792
165064,515834,2190
165064,546613,716
165064,550297,938
165064,613883,265
165064,627297,381
165064,638467,910
165064,655844,255
165064,690126,256
165064,694526,476
165064,705131,313
165064,706679,1303
165064,719255,377
165064,724333,888
165064,794660,337
165064,815444,337
165064,823214,343
165064,824539,384
165064,862004,478
165064,912083,603
165064,926395,313
165064,952986,320
165064,966923,544
165117,989,226
165117,5108,272
165117,10905,298
165117,80374,248
165117,157082,216
165117,172405,457
165117,178411,523
165117,204673,266
165117,236737,221
165117,278486,179
165117,346509,215
165117,347856,386
165117,371260,169
165117,388395,353
165117,391628,270
165117,441153,195
165117,455118,1148
165117,459951,360
165117,465858,599
165117,482800,577
165117,520676,452
165117,577242,247
165117,601908,265
165117,607465,176
165117,629987,2113
165117,670670,380
165117,671844,531
165117,698936,430
165117,719554,1412
165117,723377,170
165117,748369,197
165117,761630,179
165117,771155,249
165117,772546,428
165117,786257,247
165117,795278,2003
165117,815847,1021
165117,823845,174
165117,838384,244
165117,845482,319
165117,854336,191
165117,859126,176
165117,864252,767
165117,907902,178
165117,956354,180
165117,994143,186
165614,10943,802
165614,38407,656
165614,47313,803
165614,117240,882
165614,130947,823
165614,152886,3596
165614,197812,1846
165614,202625,540
165614,251233,525
165614,269254,626
165614,279772,1044
165614,325613,939
165614,338044,2167
165614,347856,651
165614,354854,631
165614,378330,776
165614,403638,520
165614,431890,1922
165614,455820,600
165614,482112,2471
165614,485635,785
165614,496872,536
165614,614076,586
165614,656422,646
165614,660637,679
165614,665055,924
165614,671774,568
165614,689582,976
165614,695496,570
165614,709862,903
165614,711064,514
165614,718289,513
165614,730132,871
165614,747602,489
165614,840642,1377
165614,871297,1614
165614,871695,478
165614,878826,2433
165614,891427,570
165614,900329,606
165614,968746,668
166047,33289,446
166047,38407,278
166047,39515,202
166047,44000,503
166047,63584,1163
166047,64032,470
166047,93595,236
166047,113813,543
166047,126901,211
166047,140050,489
166047,160480,305
166047,171677,331
166047,187813,280
166047,220659,290
166047,245650,574
166047,253741,632
166047,280298,435
166047,321439,312
166047,327240,307
166047,350619,231
166047,361066,1003
166047,407310,1233
166047,423467,318
166047,449985,480
166047,463756,370
166047,464465,252
166047,475249,210
166047,475764,225
166047,514598,341
166047,522716,394
166047,558292,251
166047,622943,1391
166047,647243,414
166047,704277,457
166047,709862,657
166047,782137,363
166047,809156,608
166047,840642,635
166047,847489,324
166047,884938,962
166047,894707,300
166047,926478,644
166047,930276,340
166047,944806,201
166047,945953,397
166047,949552,623
166047,993419,340
166096,9208,72
166096,13771,151
166096,56739,60
166096,57255,98
166096,86763,56
166096,148323,101
166096,201345,130
166096,226297,78
166096,343971,69
166096,347856,336
166096,350043,448
166096,370168,145
166096,382937,302
166096,390058,91
166096,390392,686
166096,395811,112
166096,406761,53
166096,483790,167
166096,494696,97
166096,505712,49
166096,530856,60
166096,531879,146
166096,539859,247
166096,543696,50
166096,578208,224
166096,596297,50
166096,599920,117
166096,638467,100
166096,646564,84
166096,684317,2041
166096,690222,106
166096,750365,53
166096,751834,126
166096,788903,65
166096,790954,52
166096,811724,99
166096,841831,173
166096,866207,53
166096,868345,108
166096,924332,201
166096,929867,109
166096,930412,51
166096,937312,49
166096,961220,122
166096,981723,85
166096,986956,312
166107,57255,2638
166107,78910,7968
166107,81270,1673
166107,82360,1474
166107,103921,1653
166107,130107,4284
166107,201345,4660
166107,206756,3835
166107,240592,1836
166107,270994,1537
166107,334554,1720
166107,338044,1387
166107,340920,5779
166107,350043,128654
166107,370168,1414
166107,382937,8767
166107,390392,12541
166107,392287,1475
166107,473976,5150
166107,479619,1736
166107,488739,2571
166107,502384,1672
166107,510816,9180
166107,517903,3208
166107,546236,2006
166107,558266,1846
166107,570397,2927
166107,578208,2141
166107,596297,11237
166107,602652,6919
166107,658338,2563
166107,661099,2182
166107,668797,4937
166107,684317,4127
166107,753800,7162
166107,760388,1487
166107,783376,4239
166107,804581,2790
166107,818168,1964
166107,860887,7201
166107,898623,4913
166107,924332,1488
166107,946579,2339
166107,968172,1693
166107,986956,7204
166292,56411,560
166292,75622,1000
166292,86925,338
166292,87960,274
166292,117633,1162
166292,134599,951
166292,185522,254
166292,193793,341
166292,195212,336
166292,197775,819
166292,220773,723
166292,221558,326
166292,224759,256
166292,251414,939
166292,262835,330
166292,273496,240
166292,292049,861
166292,295796,342
166292,295801,521
166292,296224,234
166292,299255,287
166292,363103,604
166292,407718,652
166292,431458,287
166292,453243,718
166292,482442,359
166292,493708,966
166292,534582,666
166292,554699,1320
166292,588128,282
166292,629723,733
166292,668797,1206
166292,687177,262
166292,699046,247
166292,706245,353
166292,706679,3455
166292,713821,817
166292,762363,1589
166292,776354,227
166292,793188,373
166292,856636,337
166292,902327,542
166292,902781,1052
166292,960880,401
166292,981123,686
166292,982405,15087
166292,989717,235
166623,98281,447
166623,107350,437
166623,116911,1709
166623,125365,1201
166623,140921,2479
166623,143414,995
166623,163978,636
166623,173540,3050
166623,197820,746
166623,201344,1123
166623,228669,421
166623,240592,3395
166623,276482,468
166623,278715,1735
166623,291242,3230
166623,309940,1317
166623,357595,425
166623,375660,905
166623,418232,4443
166623,427283,2196
166623,455118,724
166623,491592,1198
166623,511781,1331
166623,527803,494
166623,528912,1247
166623,565122,903
166623,595945,3480
166623,618233,655
166623,624549,1489
166623,635419,820
166623,689582,450
166623,694434,626
166623,712357,524
166623,743502,661
166623,764556,768
166623,765421,1111
166623,777375,1586
166623,792538,1551
166623,794609,671
166623,805906,5074
166623,820645,1107
166623,857650,552
166623,864429,990
166623,872700,1274
166623,876055,848
166623,878440,696
166623,954652,828
166694,64032,3651
166694,89588,1802
166694,92826,1368
166694,106056,1393
166694,106223,918
166694,122713,1056
166694,130947,1585
166694,136926,2226
166694,144237,1982
166694,160613,1991
166694,166425,955
166694,200991,1110
166694,262250,993
166694,266969,5062
166694,269853,1945
166694,297477,680
166694,401473,878
166694,419911,914
166694,449985,823
166694,455212,1378
166694,475764,1169
166694,476814,710
166694,483829,811
166694,511147,898
166694,558266,3420
166694,565686,938
166694,653169,1406
166694,660637,798
166694,698235,931
166694,715987,817
166694,724165,1239
166694,724797,851
166694,729439,1479
166694,758452,2149
166694,776436,1072
166694,819215,1085
166694,841146,2637
166694,883541,3852
166694,890020,1535
166694,914882,1222
166694,921965,918
166694,944806,711
166694,966923,805
166694,998029,2239
168346,94626,171
168346,96234,175
168346,126901,192
168346,132127,380
168346,154203,255
168346,158071,128
168346,167592,1015
168346,198667,129
168346,202625,289
168346,245650,250
168346,316156,180
168346,317675,120
168346,347856,635
168346,361066,247
168346,390392,301
168346,404389,582
168346,418232,227
168346,423467,2691
168346,431458,409
168346,433936,225
168346,459951,133
168346,473976,211
168346,505712,234
168346,514598,123
168346,539390,314
168346,542682,1227
168346,543214,171
168346,598401,3115
168346,621937,162
168346,625187,268
168346,709862,1561
168346,787675,6390
168346,787852,548
168346,791681,152
168346,807064,214
168346,809156,137
168346,836797,156
168346,850387,187
168346,871307,207
168346,878440,231
168346,890020,323
168346,920445,211
168346,961220,251
168346,999142,431
168346,999984,121
168383,9090,57
168383,10905,119
168383,16326,64
168383,42935,149
168383,56489,97
168383,57056,323
168383,93595,110
168383,129776,264
168383,172405,77
168383,189780,93
168383,220410,78
168383,238653,509
168383,308254,151
168383,347856,103
168383,375660,106
168383,383515,350
168383,391475,72
168383,397321,130
168383,449064,334
168383,455820,178
168383,489505,137
168383,497557,158
168383,501843,76
168383,511781,316
168383,531784,131
168383,568701,173
168383,636805,82
168383,726859,325
168383,737315,175
168383,751871,186
168383,764556,637
168383,795541,219
168383,818524,1326
168383,820645,753
168383,832767,251
168383,864429,65
168383,870196,217
168383,883114,131
168383,914373,257
168383,928360,341
168383,941908,901
168685,5174,331
168685,12957,222
168685,130519,114
168685,149003,134
168685,202625,209
168685,210488,224
168685,217985,132
168685,243484,157
168685,252161,329
168685,254308,258
168685,306119,176
168685,330243,670
168685,330530,237
168685,360671,315
168685,383454,228
168685,449985,624
168685,473976,412
168685,476814,205
168685,479217,181
168685,539390,300
168685,547257,341
168685,583863,172
168685,585516,225
168685,669455,210
168685,680680,327
168685,709862,816
168685,729439,405
168685,762902,226
168685,788207,130
168685,809495,173
168685,815033,149
168685,820462,162
168685,836797,329
168685,842022,155
168685,847746,129
168685,862721,188
168685,871307,341
168685,879703,393
168685,911793,129
168685,920419,159
168685,933628,197
168685,967321,116
168685,972641,150
168685,986679,549
169453,22039,362
169453,41707,300
169453,44000,420
169453,52566,607
169453,118448,2167
169453,122185,246
169453,158427,242
169453,179454,232
169453,188220,462
169453,191872,526
169453,197820,492
169453,201345,1741
169453,211269,372
169453,234068,1541
169453,249929,264
169453,340920,663
169453,341419,1117
169453,350043,1324
169453,398621,1241
169453,431458,313
169453,438188,226
169453,471136,1034
169453,543696,505
169453,558266,4801
169453,577241,738
169453,596297,365
169453,646564,228
169453,655590,367
169453,726859,333
169453,737315,529
169453,755236,1252
169453,789306,349
169453,791681,433
169453,807064,1165
169453,847991,500
169453,851336,4854
169453,853013,339
169453,855469,354
169453,871638,463
169453,877020,3213
169453,881163,330
169453,978149,345
169645,4808,536
169645,21118,568
169645,38407,1646
169645,66543,616
169645,82152,545
169645,92826,650
169645,132367,1743
169645,201014,1454
169645,220659,1368
169645,257793,708
169645,271374,593
169645,305606,594
169645,339154,497
169645,377710,714
169645,425371,515
169645,438051,612
169645,487603,996
169645,521944,1034
169645,533448,590
169645,549965,2239
169645,599674,639
169645,617582,866
169645,660637,529
169645,671774,654
169645,672842,1780
169645,677764,612
169645,687794,549
169645,709862,2225
169645,748035,1749
169645,779727,672
169645,804058,786
169645,840642,1096
169645,852367,665
169645,871297,829
169645,875126,1737
169645,883541,647
169645,890020,508
169645,909549,713
169645,931082,497
169645,933628,551
169645,939708,2953
169645,948980,692
169645,959059,608
169645,967795,624
169645,968746,1947
169645,975521,877
169645,977444,2126
170321,12214,717
170321,28510,109
170321,33217,156
170321,36940,690
170321,49726,169
170321,50894,508
170321,59508,89
170321,95317,368
170321,205271,155
170321,266311,314
170321,293060,166
170321,316220,207
170321,332637,222
170321,351956,208
170321,372067,229
170321,379665,106
170321,443114,143
170321,445472,83
170321,474067,122
170321,481317,994
170321,511147,130
170321,520007,100
170321,558793,155
170321,564086,104
170321,572602,182
170321,574988,80
170321,601564,120
170321,637678,114
170321,649465,104
170321,666484,606
170321,698936,120
170321,733705,133
170321,789405,88
170321,805906,98
170321,816753,211
170321,817323,124
170321,818816,314
170321,834619,137
170321,863551,82
170321,872700,135
170321,892372,94
170321,916266,197
170321,940232,313
170321,954652,963
170321,958081,267
170321,971815,193
170321,996199,96
170321,996640,116
170550,82152,429
170550,92826,1128
170550,115605,238
170550,136926,380
170550,167990,311
170550,182626,3569
170550,202625,1399
170550,212852,780
170550,236001,287
170550,300137,353
170550,316156,295
170550,350619,262
170550,353600,300
170550,361945,400
170550,392605,347
170550,443598,799
170550,449985,1321
170550,454410,1025
170550,459146,1770
170550,465091,235
170550,475764,305
170550,511147,374
170550,521944,869
170550,533448,288
170550,542682,322
170550,598401,5130
170550,660637,480
170550,671844,3178
170550,709862,4853
170550,723609,230
170550,729439,502
170550,785995,431
170550,818584,396
170550,830587,385
170550,836797,541
170550,842022,1308
170550,855498,493
170550,864546,562
170550,871307,254
170550,878826,248
170550,879703,1333
170550,884938,389
170550,890020,708
170550,914398,299
170550,950847,246
170550,967795,349
170550,977444,964
170977,44000,120
170977,45981,230
170977,46696,56
170977,54248,102
170977,81718,151
170977,92826,209
170977,112419,76
170977,191894,258
170977,200991,480
170977,210079,435
170977,235165,94
170977,235869,346
170977,238653,88
170977,321222,58
170977,344445,151
